,Zip,Latitude,Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
23,10001,40.750633,-73.99717700000002,Chelsea Park Barbers,40.74695218240739,-73.99652365509736,Health & Beauty Service
24,10001,40.750633,-73.99717700000002,Bungalow 5 Showroom,40.749573338859186,-73.99283097040066,Furniture / Home Store
25,10001,40.750633,-73.99717700000002,TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Hotel
26,10001,40.750633,-73.99717700000002,Wyndham New Yorker,40.75259643598074,-73.99364588566934,Hotel
27,10001,40.750633,-73.99717700000002,Brooklyn Bagel & Coffee Co.,40.746236606826656,-73.99793054220713,Bagel Shop
28,10001,40.750633,-73.99717700000002,Piel Canela Dancers,40.75308264674105,-73.99279678677793,Dance Studio
29,10001,40.750633,-73.99717700000002,Church of St. John,40.74917539216923,-73.99284058295224,Church
30,10001,40.750633,-73.99717700000002,The Tank,40.75359586395872,-73.99338763824774,Indie Theater
31,10001,40.750633,-73.99717700000002,Il Piccolo Ristoro,40.750438,-74.00255899999999,Café
32,10001,40.750633,-73.99717700000002,Sullivan Street Bakery,40.747333284664066,-74.00058684221442,Bakery
33,10001,40.750633,-73.99717700000002,The Cinnamon Snail,40.75058107960082,-73.99164120467773,Vegetarian / Vegan Restaurant
34,10001,40.750633,-73.99717700000002,The National Opera Center,40.74764376278695,-73.9931058032815,Performing Arts Venue
35,10001,40.750633,-73.99717700000002,Fly Fitness NYC,40.7540702819824,-73.9945068359375,Gym / Fitness Center
36,10001,40.750633,-73.99717700000002,Banana Skirt Productions,40.75312396158932,-73.99279318487248,Dance Studio
37,10001,40.750633,-73.99717700000002,Joel Salsa NY,40.75331376823296,-73.9927203963131,Dance Studio
38,10001,40.750633,-73.99717700000002,Martinez Handmade Cigars,40.74776908936027,-73.9926847838664,Smoke Shop
39,10001,40.750633,-73.99717700000002,Sprinkles Cupcakes (Kiosk),40.750058,-73.991504,Cupcake Shop
40,10001,40.750633,-73.99717700000002,Bean & Bean Organic Coffee,40.74718876716289,-73.99710018009927,Coffee Shop
41,10001,40.750633,-73.99717700000002,The Spur on the High Line,40.752051,-74.000987,Park
42,10001,40.750633,-73.99717700000002,Pearl Studios,40.75314083576866,-73.99282594888213,Dance Studio
43,10001,40.750633,-73.99717700000002,Foxy Fitness and Pole,40.74843014154783,-73.99233772770262,Gym / Fitness Center
44,10001,40.750633,-73.99717700000002,Chelsea Park,40.75031094028699,-74.0014496409983,Park
45,10001,40.750633,-73.99717700000002,Old Country Coffee,40.75437106839111,-73.99872690610927,Café
46,10001,40.750633,-73.99717700000002,sweetgreen,40.7487731,-73.99253,Salad Place
47,10001,40.750633,-73.99717700000002,Smash Studios NYC,40.753744192439534,-73.99290629754076,Music Venue
48,10001,40.750633,-73.99717700000002,Shake Shack,40.750954417203445,-73.99127483494439,Burger Joint
49,10001,40.750633,-73.99717700000002,Lombardi’s,40.74634731021311,-73.9976123069835,Pizza Place
50,10001,40.750633,-73.99717700000002,Lenwich,40.75065162944501,-73.9916315465585,Deli / Bodega
51,10001,40.750633,-73.99717700000002,Crossfit Hell's Kitchen,40.75385542742043,-73.99338177687183,Gym
52,10001,40.750633,-73.99717700000002,Chelsea Fine Foods,40.74658073409234,-73.99741804607106,Restaurant
53,10001,40.750633,-73.99717700000002,CVS pharmacy,40.75207144056197,-73.993602233955,Pharmacy
54,10001,40.750633,-73.99717700000002,Ninth Street Espresso,40.74824825677789,-73.99373918505894,Coffee Shop
55,10001,40.750633,-73.99717700000002,The Pennsy Bar,40.750539610005674,-73.99161531905555,Sports Bar
56,10001,40.750633,-73.99717700000002,Whitmans,40.75175788782072,-74.00134810746287,Burger Joint
57,10001,40.750633,-73.99717700000002,Hudson Market,40.75067790909987,-74.00208686069637,Grocery Store
58,10001,40.750633,-73.99717700000002,Mercado Little Spain,40.75274001731029,-74.00183575101391,Food Court
59,10001,40.750633,-73.99717700000002,Five Guys,40.7479506,-73.9926029,Burger Joint
60,10001,40.750633,-73.99717700000002,Uncle Jack's Steakhouse,40.75361919901984,-73.99601927974142,Steakhouse
61,10001,40.750633,-73.99717700000002,Liberty Bagels Midtown,40.75259628670566,-73.99266424781027,Breakfast Spot
62,10001,40.750633,-73.99717700000002,Maison Kayser,40.7477318859394,-73.99287729714396,French Restaurant
63,10001,40.750633,-73.99717700000002,Crowne Plaza HY36 Midtown Manhattan,40.7538559,-73.9938653,Hotel
64,10001,40.750633,-73.99717700000002,Spanish Diner,40.752393791941095,-74.00149098026591,Spanish Restaurant
65,10001,40.750633,-73.99717700000002,Grand Sichuan International,40.74725197392034,-74.00094538087599,Chinese Restaurant
66,10002,40.715775,-73.986212,Ice & Vice,40.714374958553165,-73.98695630817573,Ice Cream Shop
67,10002,40.715775,-73.986212,Eastwood,40.714256768705205,-73.98715694430001,Mediterranean Restaurant
68,10002,40.715775,-73.986212,Trader Joe's,40.716003499114976,-73.98679461103265,Grocery Store
69,10002,40.715775,-73.986212,Doughnut Plant,40.716303,-73.988579,Donut Shop
70,10002,40.715775,-73.986212,Kings County Imperial,40.71781670552335,-73.98556881621373,Chinese Restaurant
71,10002,40.715775,-73.986212,Happy Family,40.71444850033377,-73.9875108724162,Chinese Restaurant
72,10002,40.715775,-73.986212,Kossar's Bialys,40.7164,-73.9888,Bagel Shop
73,10002,40.715775,-73.986212,The Pickle Guys,40.716567980864525,-73.9889929963776,Gourmet Shop
74,10002,40.715775,-73.986212,The Dancer,40.71407342325276,-73.98714004802011,Cocktail Bar
75,10002,40.715775,-73.986212,Regal Essex 14 & RPX,40.71813306291876,-73.98789549033421,Movie Theater
76,10002,40.715775,-73.986212,The Grand Delancey,40.718083,-73.987653,Beer Bar
77,10002,40.715775,-73.986212,Old Man Hustle,40.71616255673685,-73.98935118294928,Bar
78,10002,40.715775,-73.986212,Abrons Arts Center,40.71514694987578,-73.98368489543543,Art Gallery
79,10002,40.715775,-73.986212,Manny Cantor Center,40.714085757381774,-73.98842207684685,Gym / Fitness Center
80,10002,40.715775,-73.986212,Essex Market,40.71802545259831,-73.98824699849924,Food Court
81,10002,40.715775,-73.986212,Hawa Smoothies,40.71419954712218,-73.98938973402699,Juice Bar
82,10002,40.715775,-73.986212,Joy's Flowers & Gifts,40.71560293093889,-73.9899371418026,Gift Shop
83,10002,40.715775,-73.986212,Petisco Vegano,40.71404,-73.988815,Vegetarian / Vegan Restaurant
84,10002,40.715775,-73.986212,The Market Line,40.718075734045875,-73.98786067065583,Food Court
85,10002,40.715775,-73.986212,Beer Fridge,40.71621795572356,-73.98930833789832,Beer Store
86,10002,40.715775,-73.986212,Davelle,40.718613935172186,-73.98635041853979,Café
87,10002,40.715775,-73.986212,Les Enfants de Bohème,40.71352443014716,-73.98864714391,French Restaurant
88,10002,40.715775,-73.986212,l'estudio,40.71571997526929,-73.99033245121464,American Restaurant
89,10002,40.715775,-73.986212,La Contenta,40.718757,-73.987032,Mexican Restaurant
90,10002,40.715775,-73.986212,Nakamura,40.71771065257984,-73.98517029379737,Ramen Restaurant
91,10002,40.715775,-73.986212,Ernesto's,40.714344,-73.98544,Spanish Restaurant
92,10002,40.715775,-73.986212,North Dumpling,40.71577434202553,-73.98962409427033,Dumpling Restaurant
93,10002,40.715775,-73.986212,Cafe Grumpy,40.71506878269568,-73.98995222774947,Coffee Shop
94,10002,40.715775,-73.986212,Blue Bottle Coffee,40.719140060169174,-73.98522372843125,Coffee Shop
95,10002,40.715775,-73.986212,Ginger & Lemongrass,40.7192892263212,-73.98563016493539,Vietnamese Restaurant
96,10002,40.715775,-73.986212,Little Canal,40.714317,-73.990361,Coffee Shop
97,10002,40.715775,-73.986212,Nitecap,40.719186654996,-73.98569136857986,Cocktail Bar
98,10002,40.715775,-73.986212,Metrograph,40.714998539086416,-73.99103539533131,Indie Movie Theater
99,10002,40.715775,-73.986212,xCubicle,40.71556526937632,-73.98983848804811,Video Game Store
100,10002,40.715775,-73.986212,Klaus Von Nichtssagend Gallery,40.716477000000005,-73.989933,Art Gallery
101,10002,40.715775,-73.986212,Yopparai,40.71928352351461,-73.98566320967173,Japanese Restaurant
102,10002,40.715775,-73.986212,Pig and Khao,40.719274699451205,-73.98489076915772,Filipino Restaurant
103,10002,40.715775,-73.986212,JaJaJa Plantas Mexicana,40.714197627245426,-73.9901568736444,Mexican Restaurant
104,10002,40.715775,-73.986212,MooShoes NYC,40.71786084384097,-73.99037749508857,Shoe Store
105,10002,40.715775,-73.986212,OST Cafe,40.714652596984465,-73.98219131531091,Café
106,10002,40.715775,-73.986212,H Optics,40.7177568898041,-73.99044147871669,Optical Shop
107,10002,40.715775,-73.986212,Les Enfants Delice,40.713671000000005,-73.98884,Café
108,10002,40.715775,-73.986212,CW Pencil Enterprise,40.71758268630868,-73.99066150188446,Paper / Office Supplies Store
109,10002,40.715775,-73.986212,Champion Pizza - Ludlow,40.71919049649514,-73.98884975757942,Pizza Place
110,10002,40.715775,-73.986212,Orchard Grocer,40.71784735323789,-73.99035763050085,Vegetarian / Vegan Restaurant
111,10002,40.715775,-73.986212,The Ten Bells,40.71799099246782,-73.98978213419392,Wine Bar
112,10002,40.715775,-73.986212,Dimes Deli,40.71459195873029,-73.99081729031317,Organic Grocery
113,10002,40.715775,-73.986212,7115 by Szeki - LES,40.71923355795493,-73.98551590880177,Women's Store
114,10002,40.715775,-73.986212,Formaggio Essex,40.718841,-73.987861,Cheese Shop
115,10002,40.715775,-73.986212,Las’ Lap,40.717690463104404,-73.99043516357852,Bar
116,10002,40.715775,-73.986212,Cafe Katja,40.71772249773717,-73.9904973426323,Austrian Restaurant
117,10002,40.715775,-73.986212,The Great Frog,40.717598653646384,-73.99045659548838,Jewelry Store
118,10002,40.715775,-73.986212,Top Hops,40.71844138729334,-73.98998709573911,Bar
119,10002,40.715775,-73.986212,Sugar Sweet Sunshine,40.71971017154597,-73.98709621992379,Cupcake Shop
120,10002,40.715775,-73.986212,Stanley's Pharmacy,40.7157817455398,-73.99054400644904,Pharmacy
121,10002,40.715775,-73.986212,Zyara Restaurant & Cafe,40.719540751371795,-73.98483165293638,Mediterranean Restaurant
122,10002,40.715775,-73.986212,Factory Tamal,40.71587612490716,-73.99046733643608,Mexican Restaurant
123,10002,40.715775,-73.986212,Black Crescent,40.719093475013864,-73.98503746549146,Cocktail Bar
124,10002,40.715775,-73.986212,Spoke Art NYC,40.71839474548904,-73.98284352723249,Art Gallery
125,10002,40.715775,-73.986212,Tiny's Giant Sandwich Shop,40.719620133151125,-73.98688459412789,Sandwich Place
126,10002,40.715775,-73.986212,Kopitiam,40.71397394589247,-73.9908676845466,Malay Restaurant
127,10002,40.715775,-73.986212,Speedy Romeo LES,40.7194551163675,-73.98491520066031,Italian Restaurant
128,10002,40.715775,-73.986212,Ramen Ishida,40.719635,-73.988366,Asian Restaurant
129,10002,40.715775,-73.986212,3 Times,40.718284,-73.985202,Chinese Restaurant
130,10002,40.715775,-73.986212,Dudley's,40.718053,-73.990353,Australian Restaurant
131,10002,40.715775,-73.986212,Forgtmenot,40.714458761321595,-73.9915463794752,New American Restaurant
132,10002,40.715775,-73.986212,Moscot,40.718807,-73.989761,Optical Shop
133,10002,40.715775,-73.986212,Cheeky Sandwiches,40.715821,-73.99183,Sandwich Place
134,10002,40.715775,-73.986212,Scarr's Pizza,40.715335008813696,-73.99164900167455,Pizza Place
135,10002,40.715775,-73.986212,The Commissary,40.715004192130635,-73.99100963130398,American Restaurant
136,10002,40.715775,-73.986212,Cervo's,40.714762540056384,-73.99145547895715,Spanish Restaurant
137,10002,40.715775,-73.986212,169 Bar,40.71416680496258,-73.98991685961549,Dive Bar
138,10002,40.715775,-73.986212,Zafi's,40.71486894526149,-73.98289908031894,Diner
139,10002,40.715775,-73.986212,Windmill,40.719844642771235,-73.9846800734426,French Restaurant
140,10002,40.715775,-73.986212,Tenement Museum,40.718956076914964,-73.98988325614155,History Museum
141,10002,40.715775,-73.986212,Michaeli Bakery,40.71470398399014,-73.99184703826903,Bakery
142,10002,40.715775,-73.986212,Sam's Fried Ice Cream,40.715814082261154,-73.99145645060749,Ice Cream Shop
143,10002,40.715775,-73.986212,Regina's Grocery,40.71545271972335,-73.99162066038105,Sandwich Place
144,10002,40.715775,-73.986212,Erin McKenna's Bakery,40.718001452016765,-73.98975509385077,Bakery
145,10002,40.715775,-73.986212,Essex Taqueria,40.719612,-73.987867,Mexican Restaurant
146,10002,40.715775,-73.986212,Bar Belly,40.71513492837161,-73.99180174375184,Cocktail Bar
147,10002,40.715775,-73.986212,Barrio Chino,40.71806907300437,-73.98997500332688,Mexican Restaurant
148,10002,40.715775,-73.986212,Extra Butter,40.71944317430965,-73.98955176365668,Shoe Store
149,10002,40.715775,-73.986212,Shopsin’s,40.71793,-73.988078,Diner
150,10002,40.715775,-73.986212,Anna Sheffield Jewelry,40.716406334324105,-73.99113082791186,Jewelry Store
151,10002,40.715775,-73.986212,Wu's Wonton King,40.71399163703321,-73.99016885345091,Cantonese Restaurant
152,10002,40.715775,-73.986212,Caffe Vita Coffee Roasting Co.,40.71975181143025,-73.98852856288337,Coffee Shop
153,10002,40.715775,-73.986212,La Petite Mort,40.715906,-73.991515,Boutique
154,10002,40.715775,-73.986212,Ling Kee,40.714713,-73.991538,Asian Restaurant
155,10002,40.715775,-73.986212,Chop Suey Club,40.716192,-73.991359,Boutique
156,10002,40.715775,-73.986212,WOON,40.71608055070792,-73.99168134841135,Salon / Barbershop
157,10002,40.715775,-73.986212,Soft Swerve Ice Cream,40.718086955112945,-73.991021414639,Ice Cream Shop
158,10002,40.715775,-73.986212,Nurse Bettie,40.71892948211673,-73.98711770777281,Bar
159,10002,40.715775,-73.986212,Champion Pizza,40.71972174977156,-73.9876554298354,Pizza Place
160,10002,40.715775,-73.986212,An Choi,40.717883410113,-73.99042390701653,Vietnamese Restaurant
161,10002,40.715775,-73.986212,Dimes,40.71483045349728,-73.99171854350031,American Restaurant
162,10002,40.715775,-73.986212,El Castillo De Jagua II,40.714520855897625,-73.9817441273183,Latin American Restaurant
163,10002,40.715775,-73.986212,Zarin Fabrics,40.717456325343846,-73.99114473457048,Furniture / Home Store
164,10002,40.715775,-73.986212,The Fat Radish,40.715322528335335,-73.99194951476356,English Restaurant
165,10002,40.715775,-73.986212,Chinatown Soup,40.71518422476716,-73.99171537302827,Historic Site
166,10004,40.68863,-74.018244,Governors Island,40.68893649663311,-74.0182614326477,Island
167,10004,40.68863,-74.018244,Threes Brewing,40.690315,-74.0197,Pub
168,10004,40.68863,-74.018244,Governors Island Urban Farm,40.686494799934366,-74.02058778584373,Garden
169,10004,40.68863,-74.018244,Collective Retreats Governors Island,40.68942648190993,-74.02180079928087,Campground
170,10004,40.68863,-74.018244,Wafels & Dinges,40.688775538273006,-74.01712772876445,Food Truck
171,10004,40.68863,-74.018244,Governors Island Beer Co.,40.6902830751337,-74.01973820929993,Beer Garden
172,10004,40.68863,-74.018244,Castle Williams,40.69286163905061,-74.01907682418823,Monument / Landmark
173,10004,40.68863,-74.018244,Blazing Saddles Governors Island,40.69154220527887,-74.01915411678223,Bike Rental / Bike Share
174,10004,40.68863,-74.018244,Little Eva's,40.68913753127931,-74.01838918711395,Seafood Restaurant
175,10004,40.68863,-74.018244,Joe,40.689083,-74.018951,Coffee Shop
176,10004,40.68863,-74.018244,Fauzia's Heavenly Delights,40.689865,-74.019135,Food Stand
177,10004,40.68863,-74.018244,Play Fountains,40.689704,-74.01928,Fountain
178,10004,40.68863,-74.018244,Gary’s Steaks,40.68878114313625,-74.01648505785637,Food Truck
179,10004,40.68863,-74.018244,Mi Pequeno Terruno,40.689157,-74.018429,Mexican Restaurant
180,10004,40.68863,-74.018244,Joe Coffee Company,40.6892441873347,-74.01835560101506,Café
181,10004,40.68863,-74.018244,Melt Ice Cream Sandwiches,40.690175,-74.019388,Ice Cream Shop
182,10004,40.68863,-74.018244,Liggett Terrace,40.689158,-74.01922,Pedestrian Plaza
183,10004,40.68863,-74.018244,Liggett Gymnasium,40.689805,-74.018674,Basketball Court
184,10004,40.68863,-74.018244,People's Pops,40.689636,-74.018875,Ice Cream Shop
185,10004,40.68863,-74.018244,Trapeze School,40.68861615186173,-74.015796479483,Gym / Fitness Center
186,10004,40.68863,-74.018244,Cook Out NYC,40.69081750846192,-74.01868275388588,Food Court
187,10004,40.68863,-74.018244,Adventures At Governors Island,40.689879,-74.020758,Theme Park
188,10004,40.68863,-74.018244,Fly Wire Zip Line,40.689944,-74.02072,Theme Park Ride / Attraction
189,10004,40.68863,-74.018244,East River Ferry - Governors Island Terminal,40.68659844785003,-74.01611207821236,Boat or Ferry
190,10004,40.68863,-74.018244,Yankee Pier,40.686476824457806,-74.01631569560213,Pier
191,10004,40.68863,-74.018244,Brooklyn Artery,40.688983,-74.014449,Gift Shop
192,10004,40.68863,-74.018244,Bike and Roll,40.69159343204831,-74.01895244330052,Bike Rental / Bike Share
193,10004,40.68863,-74.018244,Jolly Fat Pig,40.68916855810243,-74.02232639780627,Food Truck
194,10004,40.68863,-74.018244,Governors Island Athletic Fields,40.68807415457567,-74.02239203453064,Baseball Field
195,10004,40.68863,-74.018244,Nolan Park,40.69023305738703,-74.01428159832216,Park
196,10004,40.68863,-74.018244,Sea Biscuit,40.691658,-74.020406,Food Stand
197,10004,40.68863,-74.018244,Better Than Jam,40.68968493541092,-74.01374459266663,Shop & Service
198,10004,40.68863,-74.018244,Building 110,40.6926947,-74.016303,Office
199,10004,40.68863,-74.018244,Arts Center at Governors Island,40.692736,-74.016108,Art Gallery
200,10005,40.706027,-74.00883499999998,Crown Shy,40.70618693053086,-74.00749011603791,Restaurant
201,10005,40.706027,-74.00883499999998,Black Fox Coffee Co.,40.70657289005604,-74.00815534778381,Coffee Shop
202,10005,40.706027,-74.00883499999998,sweetgreen,40.7056257,-74.0082823,Salad Place
203,10005,40.706027,-74.00883499999998,Manhatta,40.70765446542056,-74.00913779853676,New American Restaurant
204,10005,40.706027,-74.00883499999998,Fearless Girl,40.706772,-74.010963,Monument / Landmark
205,10005,40.706027,-74.00883499999998,Equinox Wall Street,40.70727326752029,-74.01054311858566,Gym
206,10005,40.706027,-74.00883499999998,Neapolitan Express,40.70690829999999,-74.0096853,Pizza Place
207,10005,40.706027,-74.00883499999998,La Colombe Torrefaction,40.705898810664266,-74.00842129724238,Coffee Shop
208,10005,40.706027,-74.00883499999998,Dig Inn,40.7062847,-74.00701149999999,American Restaurant
209,10005,40.706027,-74.00883499999998,Delmonico's,40.7051528646903,-74.01055116348026,Steakhouse
210,10005,40.706027,-74.00883499999998,City Acres Market,40.7062610487484,-74.0077295435263,Food Court
211,10005,40.706027,-74.00883499999998,SoulCycle FiDi,40.70690416548221,-74.0067171192261,Cycle Studio
212,10005,40.706027,-74.00883499999998,Luke's Lobster,40.704488,-74.010915,Seafood Restaurant
213,10005,40.706027,-74.00883499999998,Taim,40.70772671818465,-74.00826536952118,Falafel Restaurant
214,10005,40.706027,-74.00883499999998,Blue Spoon Coffee Co.,40.708103,-74.007614,Coffee Shop
215,10005,40.706027,-74.00883499999998,One Medical,40.706204,-74.011712,Doctor's Office
216,10005,40.706027,-74.00883499999998,Minas Shoe Repair,40.70593187465497,-74.00843066267862,Shoe Store
217,10005,40.706027,-74.00883499999998,The Capital Grille,40.70790272478362,-74.01008616860734,American Restaurant
218,10005,40.706027,-74.00883499999998,William Beaver House,40.705217040131174,-74.01004515691803,Event Space
219,10005,40.706027,-74.00883499999998,Andaz Wall Street - a concept by Hyatt,40.70509963058996,-74.00786819507917,Hotel
220,10005,40.706027,-74.00883499999998,Westville Wall Street,40.70476029018973,-74.00673200859217,American Restaurant
221,10005,40.706027,-74.00883499999998,JOE & THE JUICE,40.70556958853848,-74.00816003352689,Juice Bar
222,10005,40.706027,-74.00883499999998,Complete Body,40.70434084081434,-74.00916057926591,Gym
223,10005,40.706027,-74.00883499999998,Bluestone Lane,40.70626842555141,-74.0116873383522,Café
224,10005,40.706027,-74.00883499999998,Cipriani Wall Street,40.7060378788768,-74.00926866051051,Event Space
225,10005,40.706027,-74.00883499999998,CAVA,40.705912,-74.0087867,Mediterranean Restaurant
226,10005,40.706027,-74.00883499999998,Leo's Bagels,40.704935,-74.009786,Bagel Shop
227,10005,40.706027,-74.00883499999998,Harry's Cafe and Steak,40.704558487365915,-74.00974598616519,Steakhouse
228,10005,40.706027,-74.00883499999998,Adrienne's Pizza Bar,40.704348091685645,-74.01022261314714,Pizza Place
229,10005,40.706027,-74.00883499999998,Crunch - FiDi,40.708614,-74.010013,Gym / Fitness Center
230,10005,40.706027,-74.00883499999998,Underdog,40.704433125840026,-74.01028646894756,Cocktail Bar
231,10005,40.706027,-74.00883499999998,Giardino D'oro,40.70754838388947,-74.00724936519595,Italian Restaurant
232,10005,40.706027,-74.00883499999998,Champs Gourmet Deli,40.706470210885726,-74.0115586671376,Deli / Bodega
233,10005,40.706027,-74.00883499999998,Adel's best #1 Halal Food Cart,40.70560923100874,-74.00559949094632,Falafel Restaurant
234,10005,40.706027,-74.00883499999998,Elevated Acre,40.70326926503271,-74.00871276855469,Pedestrian Plaza
235,10005,40.706027,-74.00883499999998,Dig Records,40.70498218375558,-74.0060844577204,Record Shop
236,10005,40.706027,-74.00883499999998,Kome Waza,40.703309269312626,-74.0102995612877,Japanese Restaurant
237,10005,40.706027,-74.00883499999998,Juice Generation,40.706916023160296,-74.00675542652607,Juice Bar
238,10005,40.706027,-74.00883499999998,Federal Hall National Memorial,40.7072382946629,-74.0103542804718,Historic Site
239,10005,40.706027,-74.00883499999998,The Cauldron,40.704353663600784,-74.01035578402384,Bar
240,10005,40.706027,-74.00883499999998,The Lovelace Cocktail & Gin Bar,40.703585223091785,-74.01059982665107,Cocktail Bar
241,10005,40.706027,-74.00883499999998,Physique 57,40.706843676084894,-74.01301424688859,Gym / Fitness Center
242,10005,40.706027,-74.00883499999998,&pizza,40.706615,-74.009943,Pizza Place
243,10005,40.706027,-74.00883499999998,Hole In The Wall,40.70827996310331,-74.00561154427122,Breakfast Spot
244,10005,40.706027,-74.00883499999998,Harry's Italian Pizza Bar,40.7076335455641,-74.00699585960496,Italian Restaurant
245,10005,40.706027,-74.00883499999998,The Dead Rabbit,40.7030514243039,-74.01099234823606,Cocktail Bar
246,10005,40.706027,-74.00883499999998,Voyager Espresso,40.70878747496401,-74.007063456023,Coffee Shop
247,10005,40.706027,-74.00883499999998,Vietnam Veterans Memorial Plaza,40.70288495605898,-74.0099036693573,Plaza
248,10005,40.706027,-74.00883499999998,ChaiseFitness,40.70561376975429,-74.00556387151113,Gym / Fitness Center
249,10005,40.706027,-74.00883499999998,Bluestone Lane,40.704599078972464,-74.00874763727188,Café
250,10005,40.706027,-74.00883499999998,East River Esplanade,40.70484714530104,-74.00459289550781,Pedestrian Plaza
251,10005,40.706027,-74.00883499999998,Fields Good Chicken,40.706966,-74.006669,American Restaurant
252,10005,40.706027,-74.00883499999998,Blue Ribbon Federal Grill,40.70787645736464,-74.00823929425412,American Restaurant
253,10005,40.706027,-74.00883499999998,For Five Coffee Roasters,40.709554,-74.010576,Coffee Shop
254,10005,40.706027,-74.00883499999998,Nish Nush,40.709418,-74.008056,Falafel Restaurant
255,10005,40.706027,-74.00883499999998,200 Water Street Rooftop,40.707393070586924,-74.00463093459642,Roof Deck
256,10005,40.706027,-74.00883499999998,Dig Inn,40.7043392,-74.0117909,American Restaurant
257,10005,40.706027,-74.00883499999998,Simply Wine,40.708751,-74.009614,Wine Shop
258,10005,40.706027,-74.00883499999998,Ground Central Coffee Company,40.70347052228053,-74.01042398478802,Coffee Shop
259,10005,40.706027,-74.00883499999998,Mad Dog & Beans Mexican Cantina,40.7042195983736,-74.01017218638565,Mexican Restaurant
260,10005,40.706027,-74.00883499999998,Greenwich St Jewelers,40.70800437019543,-74.0128005461096,Jewelry Store
261,10005,40.706027,-74.00883499999998,20 Exchange Place Gymnasium,40.70614064913209,-74.00935632342313,Gym
262,10005,40.706027,-74.00883499999998,Maestro Pasta,40.709337,-74.007769,Italian Restaurant
263,10005,40.706027,-74.00883499999998,South Street Seaport,40.70689585328108,-74.00367135545213,Harbor / Marina
264,10005,40.706027,-74.00883499999998,Konditori,40.70947390929377,-74.00663033243585,Café
265,10005,40.706027,-74.00883499999998,Just Salad,40.70353933843734,-74.01162680059957,Salad Place
266,10005,40.706027,-74.00883499999998,Starbucks,40.705162,-74.0113,Coffee Shop
267,10005,40.706027,-74.00883499999998,Trading Post,40.70593989125792,-74.00398254337208,American Restaurant
268,10005,40.706027,-74.00883499999998,Bowne & Co. Printing Office,40.707362323027475,-74.00350391864777,Paper / Office Supplies Store
269,10005,40.706027,-74.00883499999998,Duane Reade,40.7046884,-74.0078089,Pharmacy
270,10005,40.706027,-74.00883499999998,El Luchador,40.705817,-74.004063,Mexican Restaurant
271,10005,40.706027,-74.00883499999998,Fetch Club,40.70580271279971,-74.004135910737,Pet Store
272,10005,40.706027,-74.00883499999998,Sons of Thunder,40.707205649101525,-74.00595370676773,Hawaiian Restaurant
273,10005,40.706027,-74.00883499999998,La Parisienne,40.70942332606939,-74.00999194450296,French Restaurant
274,10005,40.706027,-74.00883499999998,Midtown Comics,40.70898879107499,-74.00521767919707,Comic Shop
